device,model,task,image_id,latency_ms,resolution,measured_at
cuda,rfdetr-nano,detection,000000000368,51.22727900015889,640,2026-07-01
cuda,rfdetr-nano,detection,000000000370,50.51174900017941,640,2026-07-01
cuda,rfdetr-nano,detection,000000000382,49.37955700006569,640,2026-07-01
cuda,rfdetr-nano,detection,000000000384,49.05012200015335,640,2026-07-01
cuda,rfdetr-nano,detection,000000000387,50.309057000049506,640,2026-07-01
cuda,rfdetr-nano,detection,000000000389,49.460644999726355,640,2026-07-01
cuda,rfdetr-nano,detection,000000000394,55.65409000018917,640,2026-07-01
cuda,rfdetr-nano,detection,000000000395,50.32984999979817,640,2026-07-01
cuda,rfdetr-nano,detection,000000000397,48.52631299991117,640,2026-07-01
cuda,rfdetr-nano,detection,000000000400,51.487548999830324,640,2026-07-01
cuda,rfdetr-nano,detection,000000000404,49.48385099987718,640,2026-07-01
cuda,rfdetr-nano,detection,000000000415,51.16951199988762,640,2026-07-01
cuda,rfdetr-nano,detection,000000000419,61.79317299984177,640,2026-07-01
cuda,rfdetr-nano,detection,000000000428,49.783675000071526,640,2026-07-01
cuda,rfdetr-nano,detection,000000000431,49.25826499993491,640,2026-07-01
cuda,rfdetr-nano,detection,000000000436,50.33063399969251,640,2026-07-01
cuda,rfdetr-nano,detection,000000000438,48.5882760003733,640,2026-07-01
cuda,rfdetr-nano,detection,000000000443,49.45087299984152,640,2026-07-01
cuda,rfdetr-nano,detection,000000000446,49.87698900004034,640,2026-07-01
cuda,rfdetr-nano,detection,000000000450,48.912112999914825,640,2026-07-01
cuda,rfdetr-nano,detection,000000000459,49.64066100001219,640,2026-07-01
cuda,rfdetr-nano,detection,000000000471,47.893944999941596,640,2026-07-01
cuda,rfdetr-nano,detection,000000000472,48.37798699963969,640,2026-07-01
cuda,rfdetr-nano,detection,000000000474,48.80491099993378,640,2026-07-01
cuda,rfdetr-nano,detection,000000000486,48.55441299969243,640,2026-07-01
cuda,rfdetr-nano,detection,000000000488,49.644656000054965,640,2026-07-01
cuda,rfdetr-nano,detection,000000000490,54.36126199992941,640,2026-07-01
cuda,rfdetr-nano,detection,000000000491,48.63558200031548,640,2026-07-01
cuda,rfdetr-nano,detection,000000000502,48.88376100007008,640,2026-07-01
cuda,rfdetr-nano,detection,000000000508,51.687331999801245,640,2026-07-01
cuda,rfdetr-nano,detection,000000000510,50.272120000045106,640,2026-07-01
cuda,rfdetr-nano,detection,000000000514,49.7118089997457,640,2026-07-01
cuda,rfdetr-nano,detection,000000000520,66.27202800018495,640,2026-07-01
cuda,rfdetr-nano,detection,000000000529,50.05914899993513,640,2026-07-01
cuda,rfdetr-nano,detection,000000000531,48.96611300000586,640,2026-07-01
cuda,rfdetr-nano,detection,000000000532,49.28915300024528,640,2026-07-01
cuda,rfdetr-nano,detection,000000000536,49.554906000139454,640,2026-07-01
cuda,yolo-world,detection,000000000009,100.98164300006829,640,2026-07-01
cuda,yolo-world,detection,000000000025,98.98625699997865,640,2026-07-01
cuda,yolo-world,detection,000000000030,98.4808050002357,640,2026-07-01
cuda,yolo-world,detection,000000000034,103.88206300012826,640,2026-07-01
cuda,yolo-world,detection,000000000036,102.43149799998719,640,2026-07-01
cuda,yolo-world,detection,000000000042,103.82476499989934,640,2026-07-01
cuda,yolo-world,detection,000000000049,100.82096799987994,640,2026-07-01
cuda,yolo-world,detection,000000000061,100.0770709997596,640,2026-07-01
cuda,yolo-world,detection,000000000064,102.44075699984023,640,2026-07-01
cuda,yolo-world,detection,000000000071,131.5531270001884,640,2026-07-01
cuda,yolo-world,detection,000000000072,105.45380400026261,640,2026-07-01
cuda,yolo-world,detection,000000000073,102.44220399999904,640,2026-07-01
cuda,yolo-world,detection,000000000074,101.43853699992178,640,2026-07-01
cuda,yolo-world,detection,000000000077,100.95648099968457,640,2026-07-01
cuda,yolo-world,detection,000000000078,113.1946809996407,640,2026-07-01
cuda,yolo-world,detection,000000000081,117.00959400013744,640,2026-07-01
cuda,yolo-world,detection,000000000086,114.76609700002882,640,2026-07-01
cuda,yolo-world,detection,000000000089,72.71906100004344,640,2026-07-01
cuda,yolo-world,detection,000000000092,66.29871999984971,640,2026-07-01
cuda,yolo-world,detection,000000000094,66.24700299971664,640,2026-07-01
cuda,yolo-world,detection,000000000109,79.43099600015557,640,2026-07-01
cuda,yolo-world,detection,000000000110,63.91983000003165,640,2026-07-01
cuda,yolo-world,detection,000000000113,63.594082000236085,640,2026-07-01
cuda,yolo-world,detection,000000000127,62.98312300032194,640,2026-07-01
cuda,yolo-world,detection,000000000133,70.08615399990958,640,2026-07-01
cuda,yolo-world,detection,000000000136,63.837581999905524,640,2026-07-01
cuda,yolo-world,detection,000000000138,63.39022500014835,640,2026-07-01
cuda,yolo-world,detection,000000000142,63.35872299996481,640,2026-07-01
cuda,yolo-world,detection,000000000143,66.46589000001768,640,2026-07-01
cuda,yolo-world,detection,000000000144,63.682261999929324,640,2026-07-01
cuda,yolo-world,detection,000000000149,66.68778799985375,640,2026-07-01
cuda,yolo-world,detection,000000000151,62.78630399992835,640,2026-07-01
cuda,yolo-world,detection,000000000154,62.625983000089036,640,2026-07-01
cuda,yolo-world,detection,000000000164,63.28253899982883,640,2026-07-01
cuda,yolo-world,detection,000000000165,65.85632299993449,640,2026-07-01
cuda,yolo-world,detection,000000000192,64.30019600020387,640,2026-07-01
cuda,yolo-world,detection,000000000194,79.23141999981453,640,2026-07-01
cuda,yolo-world,detection,000000000196,63.01897699995607,640,2026-07-01
cuda,yolo-world,detection,000000000201,64.69863100028306,640,2026-07-01
cuda,yolo-world,detection,000000000208,71.94916200023727,640,2026-07-01
cuda,yolo-world,detection,000000000241,64.8101710003175,640,2026-07-01
cuda,yolo-world,detection,000000000247,63.187752999965596,640,2026-07-01
cuda,yolo-world,detection,000000000250,63.07325800025865,640,2026-07-01
cuda,yolo-world,detection,000000000257,67.03689200003282,640,2026-07-01
cuda,yolo-world,detection,000000000260,64.57873799990921,640,2026-07-01
cuda,yolo-world,detection,000000000263,63.862521999908495,640,2026-07-01
cuda,yolo-world,detection,000000000283,65.13717400002861,640,2026-07-01
cuda,yolo-world,detection,000000000294,65.09729800018249,640,2026-07-01
cuda,yolo-world,detection,000000000307,63.7006490001113,640,2026-07-01
cuda,yolo-world,detection,000000000308,64.15721900020799,640,2026-07-01
cuda,yolo-world,detection,000000000309,63.2248410001921,640,2026-07-01
cuda,yolo-world,detection,000000000312,66.85384200000044,640,2026-07-01
cuda,yolo-world,detection,000000000315,74.09529400001702,640,2026-07-01
cuda,yolo-world,detection,000000000321,62.04611500015744,640,2026-07-01
cuda,yolo-world,detection,000000000322,62.9671519996009,640,2026-07-01
cuda,yolo-world,detection,000000000326,70.43962399984594,640,2026-07-01
cuda,yolo-world,detection,000000000328,62.67011999989336,640,2026-07-01
cuda,yolo-world,detection,000000000332,63.071014000342984,640,2026-07-01
cuda,yolo-world,detection,000000000338,66.74023699997633,640,2026-07-01
cuda,yolo-world,detection,000000000349,63.91148800003066,640,2026-07-01
cuda,yolo-world,detection,000000000357,63.2336620001297,640,2026-07-01
cuda,yolo-world,detection,000000000359,63.57683199985331,640,2026-07-01
cuda,yolo-world,detection,000000000360,64.18786299991552,640,2026-07-01
cuda,yolo-world,detection,000000000368,62.55753699997513,640,2026-07-01
cuda,yolo-world,detection,000000000370,63.2678889996896,640,2026-07-01
cuda,yolo-world,detection,000000000382,64.73433800010753,640,2026-07-01
cuda,yolo-world,detection,000000000384,62.789541999791254,640,2026-07-01
cuda,yolo-world,detection,000000000387,68.99703799990675,640,2026-07-01
cuda,yolo-world,detection,000000000389,71.83191100011754,640,2026-07-01
cuda,yolo-world,detection,000000000394,67.17426999966847,640,2026-07-01
cuda,yolo-world,detection,000000000395,68.30728099976113,640,2026-07-01
cuda,yolo-world,detection,000000000397,62.439608000204316,640,2026-07-01
cuda,yolo-world,detection,000000000400,62.86012700002175,640,2026-07-01
cuda,yolo-world,detection,000000000404,62.32456100042327,640,2026-07-01
cuda,yolo-world,detection,000000000415,66.90664699999616,640,2026-07-01
cuda,yolo-world,detection,000000000419,64.00559699977748,640,2026-07-01
cuda,yolo-world,detection,000000000428,71.10259800037966,640,2026-07-01
cuda,yolo-world,detection,000000000431,62.49742099998912,640,2026-07-01
cuda,yolo-world,detection,000000000436,61.34928899973602,640,2026-07-01
cuda,yolo-world,detection,000000000438,61.76060400002825,640,2026-07-01
cuda,yolo-world,detection,000000000443,64.4507000001795,640,2026-07-01
cuda,yolo-world,detection,000000000446,62.8835950001303,640,2026-07-01
cuda,yolo-world,detection,000000000450,62.14565299978858,640,2026-07-01
cuda,yolo-world,detection,000000000459,74.60518300013064,640,2026-07-01
cuda,yolo-world,detection,000000000471,65.04668600018704,640,2026-07-01
cuda,yolo-world,detection,000000000472,64.67023400000471,640,2026-07-01
cuda,yolo-world,detection,000000000474,63.327304999802436,640,2026-07-01
cuda,yolo-world,detection,000000000486,63.06973599976118,640,2026-07-01
cuda,yolo-world,detection,000000000488,63.92522300029668,640,2026-07-01
cuda,yolo-world,detection,000000000490,66.21736699980829,640,2026-07-01
cuda,yolo-world,detection,000000000491,63.95744900009959,640,2026-07-01
cuda,yolo-world,detection,000000000502,63.00113899987991,640,2026-07-01
cuda,yolo-world,detection,000000000508,62.17797599992991,640,2026-07-01
cuda,yolo-world,detection,000000000510,62.71502700019482,640,2026-07-01
cuda,yolo-world,detection,000000000514,62.34304899999188,640,2026-07-01
cuda,yolo-world,detection,000000000520,62.6974980000341,640,2026-07-01
cuda,yolo-world,detection,000000000529,67.13536300003398,640,2026-07-01
cuda,yolo-world,detection,000000000531,64.8553319997518,640,2026-07-01
cuda,yolo-world,detection,000000000532,62.924275000113994,640,2026-07-01
cuda,yolo-world,detection,000000000536,74.17385300004753,640,2026-07-01
cuda,mask2former,segmentation,000000000009,127.08294499998374,640,2026-07-01
cuda,mask2former,segmentation,000000000025,126.92127099990103,640,2026-07-01
cuda,mask2former,segmentation,000000000030,123.5129980000238,640,2026-07-01
cuda,mask2former,segmentation,000000000034,136.10503700010668,640,2026-07-01
cuda,mask2former,segmentation,000000000036,125.19115499981126,640,2026-07-01
cuda,mask2former,segmentation,000000000042,124.39934199983327,640,2026-07-01
cuda,mask2former,segmentation,000000000049,139.61015799986853,640,2026-07-01
cuda,mask2former,segmentation,000000000061,122.93275399997583,640,2026-07-01
cuda,mask2former,segmentation,000000000064,130.415026999799,640,2026-07-01
cuda,mask2former,segmentation,000000000071,126.79124900023453,640,2026-07-01
cuda,mask2former,segmentation,000000000072,121.36430700002165,640,2026-07-01
cuda,mask2former,segmentation,000000000073,140.7376329998442,640,2026-07-01
cuda,mask2former,segmentation,000000000074,124.24956199993176,640,2026-07-01
cuda,mask2former,segmentation,000000000077,140.7036379996498,640,2026-07-01
cuda,mask2former,segmentation,000000000078,123.21062999990318,640,2026-07-01
cuda,mask2former,segmentation,000000000081,193.3081580000362,640,2026-07-01
cuda,mask2former,segmentation,000000000086,194.6204939999916,640,2026-07-01
cuda,mask2former,segmentation,000000000089,206.73709499988036,640,2026-07-01
cuda,mask2former,segmentation,000000000092,196.68049999972936,640,2026-07-01
cuda,mask2former,segmentation,000000000094,194.04503199984902,640,2026-07-01
cuda,mask2former,segmentation,000000000109,193.88485399986166,640,2026-07-01
cuda,mask2former,segmentation,000000000110,202.48385100012456,640,2026-07-01
cuda,mask2former,segmentation,000000000113,204.9694760003149,640,2026-07-01
cuda,mask2former,segmentation,000000000127,211.60237999993114,640,2026-07-01
cuda,mask2former,segmentation,000000000133,203.1721399998787,640,2026-07-01
cuda,mask2former,segmentation,000000000136,197.0993280001494,640,2026-07-01
cuda,mask2former,segmentation,000000000138,195.27298899993184,640,2026-07-01
cuda,mask2former,segmentation,000000000142,215.80824600005144,640,2026-07-01
cuda,mask2former,segmentation,000000000143,217.8019050002149,640,2026-07-01
cuda,mask2former,segmentation,000000000144,135.1181700001689,640,2026-07-01
cuda,mask2former,segmentation,000000000149,138.0306619998919,640,2026-07-01
cuda,mask2former,segmentation,000000000151,126.2228639998284,640,2026-07-01
cuda,mask2former,segmentation,000000000154,124.14252600001419,640,2026-07-01
cuda,mask2former,segmentation,000000000164,135.006149000219,640,2026-07-01
cuda,mask2former,segmentation,000000000165,126.09900300003574,640,2026-07-01
cuda,mask2former,segmentation,000000000192,133.45175299991752,640,2026-07-01
cuda,mask2former,segmentation,000000000194,147.96081100030278,640,2026-07-01
cuda,mask2former,segmentation,000000000196,147.9196749996845,640,2026-07-01
cuda,mask2former,segmentation,000000000201,131.14111200002299,640,2026-07-01
cuda,mask2former,segmentation,000000000208,124.54476099992462,640,2026-07-01
cuda,mask2former,segmentation,000000000241,133.64023399981306,640,2026-07-01
cuda,mask2former,segmentation,000000000247,128.3171139998558,640,2026-07-01
cuda,mask2former,segmentation,000000000250,120.01109199991333,640,2026-07-01
cuda,mask2former,segmentation,000000000257,134.08845300000394,640,2026-07-01
cuda,mask2former,segmentation,000000000260,147.82472200022312,640,2026-07-01
cuda,mask2former,segmentation,000000000263,123.41984399972716,640,2026-07-01
cuda,mask2former,segmentation,000000000283,123.12772399991445,640,2026-07-01
cuda,mask2former,segmentation,000000000294,130.20285799984777,640,2026-07-01
cuda,mask2former,segmentation,000000000307,125.55805400006648,640,2026-07-01
cuda,mask2former,segmentation,000000000308,133.52777899990542,640,2026-07-01
cuda,mask2former,segmentation,000000000309,123.26906099997359,640,2026-07-01
cuda,mask2former,segmentation,000000000312,127.13108800016926,640,2026-07-01
cuda,mask2former,segmentation,000000000315,149.38057200015464,640,2026-07-01
cuda,mask2former,segmentation,000000000321,124.03424600006474,640,2026-07-01
cuda,mask2former,segmentation,000000000322,124.36539100008304,640,2026-07-01
cuda,mask2former,segmentation,000000000326,130.407371000274,640,2026-07-01
cuda,mask2former,segmentation,000000000328,124.95464399989942,640,2026-07-01
cuda,mask2former,segmentation,000000000332,126.1208920000172,640,2026-07-01
cuda,mask2former,segmentation,000000000338,135.8449079998536,640,2026-07-01
cuda,mask2former,segmentation,000000000349,129.19557799978065,640,2026-07-01
cuda,mask2former,segmentation,000000000357,142.31167899970387,640,2026-07-01
cuda,mask2former,segmentation,000000000359,129.43557500011593,640,2026-07-01
cuda,mask2former,segmentation,000000000360,125.66835400002674,640,2026-07-01
cuda,mask2former,segmentation,000000000368,133.22046899975248,640,2026-07-01
cuda,mask2former,segmentation,000000000370,126.60219500003222,640,2026-07-01
cuda,mask2former,segmentation,000000000382,119.99780899986945,640,2026-07-01
cuda,mask2former,segmentation,000000000384,135.69181899993055,640,2026-07-01
cuda,mask2former,segmentation,000000000387,122.56514299997434,640,2026-07-01
cuda,mask2former,segmentation,000000000389,143.85333799964428,640,2026-07-01
cuda,mask2former,segmentation,000000000394,124.12742600008642,640,2026-07-01
cuda,mask2former,segmentation,000000000395,129.88644300003216,640,2026-07-01
cuda,mask2former,segmentation,000000000397,127.3256939998646,640,2026-07-01
cuda,mask2former,segmentation,000000000400,119.41953299992747,640,2026-07-01
cuda,mask2former,segmentation,000000000404,129.17946499965183,640,2026-07-01
cuda,mask2former,segmentation,000000000415,123.66251299999931,640,2026-07-01
cuda,mask2former,segmentation,000000000419,127.48310500001026,640,2026-07-01
cuda,mask2former,segmentation,000000000428,132.48781299989787,640,2026-07-01
cuda,mask2former,segmentation,000000000431,120.98830600007204,640,2026-07-01
cuda,mask2former,segmentation,000000000436,125.34458700019968,640,2026-07-01
cuda,mask2former,segmentation,000000000438,133.25340099981986,640,2026-07-01
cuda,mask2former,segmentation,000000000443,125.02575600001364,640,2026-07-01
cuda,mask2former,segmentation,000000000446,134.27771499982555,640,2026-07-01
cuda,mask2former,segmentation,000000000450,125.16038099965954,640,2026-07-01
cuda,mask2former,segmentation,000000000459,129.14367700022922,640,2026-07-01
cuda,mask2former,segmentation,000000000471,134.88007900014054,640,2026-07-01
cuda,mask2former,segmentation,000000000472,128.10963500032813,640,2026-07-01
cuda,mask2former,segmentation,000000000474,127.1224010001788,640,2026-07-01
cuda,mask2former,segmentation,000000000486,132.07994399999734,640,2026-07-01
cuda,mask2former,segmentation,000000000488,131.91993200007346,640,2026-07-01
cuda,mask2former,segmentation,000000000490,131.0653169998659,640,2026-07-01
cuda,mask2former,segmentation,000000000491,127.34648300011031,640,2026-07-01
cuda,mask2former,segmentation,000000000502,126.21098899990102,640,2026-07-01
cuda,mask2former,segmentation,000000000508,131.0464069997579,640,2026-07-01
cuda,mask2former,segmentation,000000000510,130.90452500000538,640,2026-07-01
cuda,mask2former,segmentation,000000000514,125.04953000006935,640,2026-07-01
cuda,mask2former,segmentation,000000000520,129.34014199981902,640,2026-07-01
cuda,mask2former,segmentation,000000000529,124.64674400007425,640,2026-07-01
cuda,mask2former,segmentation,000000000531,129.6110520002003,640,2026-07-01
cuda,mask2former,segmentation,000000000532,141.11551499991037,640,2026-07-01
cuda,mask2former,segmentation,000000000536,131.33519899975,640,2026-07-01
